epoch total_loss physics_loss bc_u_loss bc_yy_loss interface_value_loss interface_dx_loss interface_dy_loss
1630 8.47379193e-02 1.13268280e-02 1.07267061e-02 6.26843274e-02 3.78688313e-02 2.17599535e+00 3.36969554e-01
1631 8.81629437e-02 1.09712314e-02 1.11437459e-02 6.60479069e-02 3.87897678e-02 2.18752694e+00 3.37686598e-01
1632 8.53418186e-02 1.16683319e-02 1.07216975e-02 6.29517213e-02 4.14452702e-02 2.19589806e+00 3.45231384e-01
1633 8.73020887e-02 1.12958886e-02 1.03875613e-02 6.56185821e-02 3.68888490e-02 2.18901253e+00 3.36803019e-01
1634 9.23032165e-02 1.15266452e-02 1.03711700e-02 7.04053491e-02 3.23512331e-02 2.15996695e+00 3.41765285e-01
1635 8.67709816e-02 1.12337507e-02 1.05466265e-02 6.49905503e-02 2.90763974e-02 2.15227699e+00 3.48575056e-01
1636 8.70739594e-02 1.01728924e-02 1.08106649e-02 6.60903454e-02 2.89063863e-02 2.17040253e+00 3.36266160e-01
1637 9.55679715e-02 1.14585115e-02 1.06542297e-02 7.34551772e-02 3.17894258e-02 2.17172122e+00 3.30172986e-01
1638 8.50720778e-02 1.06016044e-02 1.08502032e-02 6.36202171e-02 3.32181491e-02 2.17718625e+00 3.33401501e-01
1639 8.88255835e-02 1.17466589e-02 1.08509958e-02 6.62278756e-02 3.23909670e-02 2.16576910e+00 3.43181908e-01
1640 8.60344321e-02 1.11008855e-02 1.05597125e-02 6.43737763e-02 3.91112454e-02 2.19088101e+00 3.39751869e-01
1641 8.79777744e-02 1.01264222e-02 1.06132366e-02 6.72380552e-02 3.99897844e-02 2.18385553e+00 3.41753781e-01
1642 8.97062570e-02 1.04193790e-02 1.06797507e-02 6.86070696e-02 4.03342620e-02 2.17823052e+00 3.40367377e-01
1643 8.72599036e-02 1.03858737e-02 1.05288476e-02 6.63451254e-02 3.79576385e-02 2.18679476e+00 3.34721088e-01
1644 8.29278231e-02 1.08275181e-02 1.05451951e-02 6.15550503e-02 3.96101475e-02 2.19930983e+00 3.37073326e-01
1645 8.33793953e-02 1.07036550e-02 1.05991066e-02 6.20765761e-02 3.58692035e-02 2.19871688e+00 3.35701317e-01
1646 8.32657143e-02 1.11001246e-02 1.04931761e-02 6.16723523e-02 3.94236147e-02 2.18789029e+00 3.40101331e-01
1647 8.64111483e-02 9.87189263e-03 1.01495758e-02 6.63896203e-02 3.89867276e-02 2.19553995e+00 3.42036337e-01
1648 8.39565396e-02 1.03367995e-02 9.94723756e-03 6.36724457e-02 3.68204154e-02 2.19303560e+00 3.42678219e-01
1649 8.49690735e-02 9.02168453e-03 1.04327109e-02 6.55146241e-02 2.76132934e-02 2.19514060e+00 3.25919151e-01
1650 8.99137184e-02 1.09703690e-02 1.02964900e-02 6.86468035e-02 3.19381021e-02 2.18022442e+00 3.42580944e-01
1651 8.88374075e-02 1.05270604e-02 1.02062942e-02 6.81039914e-02 4.01052237e-02 2.19510865e+00 3.35976124e-01
1652 8.25536922e-02 1.03382850e-02 1.06992042e-02 6.15161322e-02 4.22814861e-02 2.19661069e+00 3.45149577e-01
1653 8.75859708e-02 1.03273345e-02 1.01420321e-02 6.71165437e-02 3.92418802e-02 2.20468402e+00 3.33171427e-01
1654 8.18748251e-02 1.02449004e-02 1.02666663e-02 6.13631941e-02 4.39564250e-02 2.20653248e+00 3.41916263e-01
1655 8.40682611e-02 9.25797690e-03 1.02763567e-02 6.45338744e-02 2.71385238e-02 2.15566206e+00 3.40017438e-01
1656 8.34674239e-02 9.89904627e-03 9.99247748e-03 6.35758340e-02 4.53738905e-02 2.23130774e+00 3.24144721e-01
1657 8.28035176e-02 9.59273707e-03 1.00587979e-02 6.31519258e-02 3.76330987e-02 2.17752981e+00 3.32560331e-01
1658 9.00774226e-02 1.10394880e-02 9.95260105e-03 6.90852776e-02 3.00816260e-02 2.15012741e+00 3.45464349e-01
1659 8.36436450e-02 9.92292073e-03 1.00567825e-02 6.36638850e-02 3.52589935e-02 2.19800758e+00 3.26884985e-01
1660 8.47168565e-02 1.06201377e-02 9.96770896e-03 6.41289502e-02 3.64028290e-02 2.18522239e+00 3.37406725e-01
1661 8.85409787e-02 1.02435295e-02 1.03936139e-02 6.79037869e-02 2.94171274e-02 2.15301371e+00 3.35219681e-01
1662 8.24991763e-02 1.01590445e-02 1.00427680e-02 6.22973032e-02 3.38342376e-02 2.16139174e+00 3.39287400e-01
1663 8.22450295e-02 9.72879678e-03 1.01420693e-02 6.23741113e-02 3.13284323e-02 2.19574261e+00 3.20755988e-01
1664 8.24622139e-02 9.99563839e-03 1.02436310e-02 6.22228831e-02 3.60841528e-02 2.18435812e+00 3.36378068e-01
1665 8.42113048e-02 9.68237687e-03 1.02890925e-02 6.42397702e-02 4.52933200e-02 2.21907210e+00 3.29689682e-01
1666 8.34524855e-02 9.78046190e-03 9.91219468e-03 6.37597591e-02 4.32343036e-02 2.20352745e+00 3.30504566e-01
1667 8.10279325e-02 1.08090760e-02 1.01584578e-02 6.00603446e-02 3.32294330e-02 2.19252110e+00 3.20225865e-01
1668 8.22606385e-02 1.01717263e-02 1.02925636e-02 6.17962964e-02 3.06097679e-02 2.17848849e+00 3.29048157e-01
1669 8.64210129e-02 1.02553554e-02 9.89845581e-03 6.62671402e-02 3.58154550e-02 2.19983721e+00 3.25339675e-01
1670 8.60592350e-02 1.05358781e-02 1.01658646e-02 6.53574318e-02 3.36439312e-02 2.18353081e+00 3.29012305e-01
1671 8.50311145e-02 9.48884618e-03 9.82929673e-03 6.57129064e-02 4.10488024e-02 2.19743252e+00 3.28179598e-01
1672 8.61134157e-02 1.14837047e-02 9.75512620e-03 6.48745298e-02 3.34593728e-02 2.17320228e+00 3.44660640e-01
1673 8.93476754e-02 1.13378223e-02 9.83266253e-03 6.81771338e-02 3.90803739e-02 2.20568728e+00 3.16059679e-01
1674 8.24673772e-02 1.03649134e-02 9.49456543e-03 6.26078397e-02 3.79235931e-02 2.19948936e+00 3.34133416e-01
1675 8.39271322e-02 9.73890256e-03 9.60942917e-03 6.45787418e-02 3.39637175e-02 2.17822409e+00 3.30624998e-01
1676 8.41206238e-02 9.29166097e-03 1.01702828e-02 6.46586269e-02 3.21452916e-02 2.17364120e+00 3.23532373e-01
1677 8.21574926e-02 1.05671883e-02 9.62685049e-03 6.19633980e-02 3.41689773e-02 2.18662405e+00 3.21313232e-01
1678 8.15961882e-02 1.01358043e-02 9.73939989e-03 6.17209300e-02 3.18929590e-02 2.16450548e+00 3.30946684e-01
1679 8.24049711e-02 9.64220054e-03 9.96851549e-03 6.27941936e-02 3.72212753e-02 2.19032836e+00 3.31717789e-01
1680 8.07220563e-02 9.92030557e-03 9.86131653e-03 6.09403849e-02 2.67597549e-02 2.15248775e+00 3.33894759e-01
1681 8.29522535e-02 1.05793867e-02 1.01111680e-02 6.22616298e-02 4.30114232e-02 2.20024705e+00 3.39437127e-01
1682 8.28212723e-02 9.85870231e-03 9.50531662e-03 6.34571984e-02 3.27152759e-02 2.17641473e+00 3.22749794e-01
1683 8.40139836e-02 9.97173227e-03 1.03655830e-02 6.36766106e-02 3.49285677e-02 2.16655922e+00 3.32232535e-01
1684 8.00969750e-02 1.02867167e-02 9.43098869e-03 6.03792183e-02 2.79721133e-02 2.15573311e+00 3.37650001e-01
1685 8.41965452e-02 9.32458602e-03 9.86509584e-03 6.50068149e-02 3.31678875e-02 2.17963552e+00 3.37067276e-01
1686 8.11836645e-02 9.49829817e-03 9.38070472e-03 6.23046011e-02 3.77182402e-02 2.19733739e+00 3.23278248e-01
1687 8.01155418e-02 9.88242589e-03 9.27755237e-03 6.09555021e-02 3.67228240e-02 2.16987658e+00 3.33953142e-01
1688 8.06840584e-02 8.82941857e-03 9.77109000e-03 6.20834902e-02 3.47808301e-02 2.18219256e+00 3.28480512e-01
1689 8.15199390e-02 9.43149813e-03 9.63467825e-03 6.24537133e-02 3.00900303e-02 2.18299317e+00 3.22473347e-01
1690 8.55085701e-02 1.00432932e-02 9.57623310e-03 6.58889860e-02 3.65537256e-02 2.19889522e+00 3.14701170e-01
1691 8.19931924e-02 1.00999987e-02 9.70659498e-03 6.21865354e-02 4.07076068e-02 2.20864463e+00 3.29059780e-01
1692 8.41428116e-02 9.87907965e-03 9.94132459e-03 6.43223599e-02 2.70849727e-02 2.15351844e+00 3.34508151e-01
1693 8.38273838e-02 1.05938567e-02 9.28120222e-03 6.39522746e-02 3.16891186e-02 2.17046022e+00 3.30496669e-01
1694 8.18316638e-02 9.84339695e-03 9.61369462e-03 6.23745099e-02 3.60431597e-02 2.17607737e+00 3.37841809e-01
1695 8.07243064e-02 1.02660330e-02 9.76947043e-03 6.06887415e-02 3.90523896e-02 2.19390941e+00 3.31435293e-01
1696 8.29726234e-02 8.93668458e-03 9.08530317e-03 6.49505779e-02 3.72359529e-02 2.20659423e+00 3.16378087e-01
1697 8.07218328e-02 1.04199322e-02 9.55172069e-03 6.07501194e-02 3.87159958e-02 2.19220519e+00 3.28815728e-01
1698 8.12679157e-02 9.23986547e-03 9.50428471e-03 6.25237077e-02 4.08089720e-02 2.19931722e+00 3.32493603e-01
1699 8.49909261e-02 9.56003927e-03 9.65473335e-03 6.57760948e-02 3.43066677e-02 2.19552803e+00 3.19802493e-01
1700 7.87952095e-02 1.01357484e-02 9.65624768e-03 5.90031520e-02 3.47274989e-02 2.15316606e+00 3.38982880e-01
1701 8.49989355e-02 9.95552074e-03 9.56072565e-03 6.54826388e-02 2.91748159e-02 2.18249893e+00 3.25686246e-01
1702 7.80819505e-02 8.71102884e-03 9.29931551e-03 6.00715503e-02 3.48613858e-02 2.18147993e+00 3.29658151e-01
1703 7.87858292e-02 9.06970166e-03 9.72540583e-03 5.99906743e-02 3.12882215e-02 2.15479827e+00 3.27462137e-01
1704 7.91596696e-02 9.25723743e-03 9.56578273e-03 6.03365935e-02 2.68609785e-02 2.16466022e+00 3.31219733e-01
1705 7.92813674e-02 9.57458373e-03 9.14627407e-03 6.05604574e-02 2.79077534e-02 2.16400909e+00 3.20539594e-01
1706 7.70887733e-02 9.80109349e-03 9.30331182e-03 5.79843149e-02 2.67365649e-02 2.14963770e+00 3.26567203e-01
1707 8.34808946e-02 1.00660790e-02 9.45292506e-03 6.39618337e-02 3.76324914e-02 2.18714786e+00 3.40589613e-01
1708 8.11824650e-02 9.79160331e-03 9.13579203e-03 6.22550100e-02 3.62734310e-02 2.19193268e+00 3.33137840e-01
1709 8.27614143e-02 9.01261065e-03 8.92369356e-03 6.48250580e-02 3.34713906e-02 2.17870903e+00 3.19142312e-01
1710 8.23633075e-02 1.04740327e-02 9.53193288e-03 6.23572841e-02 3.64323482e-02 2.19494390e+00 3.14396471e-01
1711 7.94009343e-02 8.98092799e-03 8.95998906e-03 6.14599586e-02 3.86135578e-02 2.18237114e+00 3.33922923e-01
1712 7.86123648e-02 9.79274977e-03 9.41260997e-03 5.94069511e-02 3.24634202e-02 2.18455434e+00 3.20681304e-01
1713 8.42429698e-02 8.90742056e-03 9.22264438e-03 6.61128387e-02 4.45728526e-02 2.21908140e+00 3.17130625e-01
1714 8.00899640e-02 9.85358842e-03 9.23212711e-03 6.10041916e-02 3.28428522e-02 2.18814516e+00 3.14589560e-01
1715 7.55622536e-02 1.00613050e-02 8.92895740e-03 5.65719269e-02 3.63301449e-02 2.17987919e+00 3.39942008e-01
1716 7.85688609e-02 9.17066913e-03 9.13716573e-03 6.02609627e-02 3.54747213e-02 2.15568757e+00 3.39217126e-01
1717 8.07543546e-02 9.35069378e-03 9.21425596e-03 6.21893369e-02 4.27600034e-02 2.20304608e+00 3.31132889e-01
1718 8.08914378e-02 9.97773837e-03 9.20380000e-03 6.17098436e-02 3.33104841e-02 2.15599132e+00 3.31262469e-01
1719 7.99570754e-02 9.53605212e-03 8.83108284e-03 6.15898743e-02 4.36431766e-02 2.20143461e+00 3.26056361e-01
1720 8.36266577e-02 9.67050903e-03 9.09517799e-03 6.48609176e-02 3.09088379e-02 2.16279697e+00 3.18547308e-01
1721 8.03892165e-02 8.85970518e-03 8.74764100e-03 6.27818182e-02 3.05483229e-02 2.14380813e+00 3.29546869e-01
1722 7.99067542e-02 8.93018860e-03 9.15671419e-03 6.18197992e-02 2.93518230e-02 2.14959121e+00 3.34620118e-01
1723 7.93615729e-02 9.85865388e-03 8.97137821e-03 6.05314896e-02 3.25414948e-02 2.16765404e+00 3.20771754e-01
1724 7.94016048e-02 8.89955740e-03 9.08952020e-03 6.14124648e-02 4.24771048e-02 2.19129658e+00 3.23424399e-01
1725 8.06437954e-02 7.81854056e-03 9.07210167e-03 6.37530833e-02 4.51040156e-02 2.20179749e+00 3.26889068e-01
1726 7.87136778e-02 9.12854820e-03 8.69781617e-03 6.08872473e-02 4.58286181e-02 2.22027206e+00 3.11722070e-01
1727 7.89379403e-02 9.35628451e-03 9.09142382e-03 6.04901798e-02 3.21172960e-02 2.16713905e+00 3.28843683e-01
1728 8.33749622e-02 1.00118509e-02 9.32915136e-03 6.40338957e-02 3.72761115e-02 2.18657970e+00 3.21044207e-01
1729 7.76113793e-02 1.06431497e-02 8.68651178e-03 5.82816564e-02 3.98654826e-02 2.17792010e+00 3.27877223e-01
1730 8.27602819e-02 8.56596604e-03 9.05303657e-03 6.51412308e-02 2.95442641e-02 2.15040421e+00 3.28689694e-01
1731 7.53417537e-02 8.63261521e-03 8.72629322e-03 5.79827875e-02 3.92960683e-02 2.17114425e+00 3.49796474e-01
1732 7.92623982e-02 1.03618037e-02 8.82968958e-03 6.00708351e-02 4.10979688e-02 2.17829299e+00 3.33233178e-01
1733 7.60541931e-02 8.78316630e-03 8.68382026e-03 5.85871562e-02 2.98163816e-02 2.17017102e+00 3.36854517e-01
1734 7.77446032e-02 9.14072990e-03 8.64151958e-03 5.99622950e-02 3.83085720e-02 2.18164968e+00 3.31354707e-01
1735 7.77627379e-02 9.31492262e-03 8.94060545e-03 5.95071539e-02 3.57229561e-02 2.17701674e+00 3.27674031e-01
1736 8.24921280e-02 8.79075751e-03 8.87354277e-03 6.48277774e-02 3.27818468e-02 2.17142224e+00 3.30656260e-01
1737 7.87317231e-02 8.58493615e-03 8.42437148e-03 6.17223568e-02 3.44666354e-02 2.18017244e+00 3.18399906e-01
1738 7.96735585e-02 9.47865844e-03 8.96731485e-03 6.12275191e-02 4.13557626e-02 2.19253278e+00 3.26475084e-01
1739 7.95511901e-02 8.59126355e-03 8.73056706e-03 6.22292981e-02 3.83446440e-02 2.15670109e+00 3.39160115e-01
1740 8.26003924e-02 1.10117001e-02 9.12122615e-03 6.24674000e-02 4.29867432e-02 2.18659687e+00 3.40378642e-01
1741 7.54611716e-02 8.48946813e-03 8.44760332e-03 5.85240498e-02 3.07789184e-02 2.17754841e+00 3.11975688e-01
1742 7.49348775e-02 9.78426542e-03 8.92926380e-03 5.62212951e-02 3.29090059e-02 2.17470169e+00 3.20812464e-01
1743 7.72763118e-02 8.31267238e-03 8.64511169e-03 6.03184663e-02 3.38729396e-02 2.16302180e+00 3.29535693e-01
1744 7.76079148e-02 9.20059439e-03 8.80132057e-03 5.96059337e-02 4.70935255e-02 2.20291376e+00 3.22007298e-01
1745 7.69134983e-02 8.53745546e-03 8.94663669e-03 5.94293550e-02 3.33338380e-02 2.16703868e+00 3.25566411e-01
1746 8.00271481e-02 8.45453795e-03 8.20104685e-03 6.33715093e-02 3.07560302e-02 2.15362787e+00 3.30085099e-01
1747 8.07595775e-02 9.02837142e-03 8.56543425e-03 6.31657094e-02 4.11406904e-02 2.18970633e+00 3.45641047e-01
1748 7.91985318e-02 8.91311932e-03 8.64678528e-03 6.16385788e-02 3.34381610e-02 2.17662930e+00 3.24519306e-01
1749 7.54635781e-02 9.35954135e-03 8.48577172e-03 5.76182008e-02 3.67549583e-02 2.17173624e+00 3.19030493e-01
1750 7.80959427e-02 9.55221802e-03 8.39728396e-03 6.01463839e-02 4.05218340e-02 2.19169569e+00 3.14805448e-01
1751 7.82906190e-02 8.12860578e-03 8.78858566e-03 6.13733605e-02 4.10309844e-02 2.18105555e+00 3.36102813e-01
1752 7.77350217e-02 8.15542880e-03 8.80513340e-03 6.07743822e-02 4.97791134e-02 2.21013689e+00 3.12904537e-01
1753 7.86347613e-02 9.32991412e-03 8.26787949e-03 6.10368997e-02 4.31462526e-02 2.19496131e+00 3.34351003e-01
1754 7.86606967e-02 9.65305418e-03 8.71108472e-03 6.02964945e-02 3.41961756e-02 2.18249464e+00 3.18459749e-01
1755 7.69265145e-02 8.55395384e-03 8.65086820e-03 5.97216226e-02 4.97620888e-02 2.21186113e+00 3.15896183e-01
1756 7.80972764e-02 9.33237281e-03 8.55387654e-03 6.02109656e-02 3.75880599e-02 2.18110895e+00 3.22793126e-01
1757 7.54847676e-02 1.01486444e-02 8.77381302e-03 5.65622598e-02 2.83102933e-02 2.14647555e+00 3.28862548e-01
1758 7.62662739e-02 8.52259807e-03 8.42266157e-03 5.93209602e-02 3.31764892e-02 2.17162108e+00 3.23152065e-01
1759 7.69710168e-02 9.19472706e-03 8.67066626e-03 5.91055639e-02 4.07717526e-02 2.18307209e+00 3.23065162e-01
1760 7.38603324e-02 9.08935256e-03 8.07241537e-03 5.66985048e-02 3.80322188e-02 2.18474507e+00 3.25124413e-01
1761 8.02269131e-02 8.28467123e-03 8.51386786e-03 6.34282976e-02 4.85407859e-02 2.19523787e+00 3.29718232e-01
1762 7.61096478e-02 8.69047176e-03 8.37141555e-03 5.90476841e-02 4.91899773e-02 2.21352029e+00 3.02024305e-01
1763 7.75215030e-02 8.59294273e-03 8.25549383e-03 6.06730096e-02 3.52144465e-02 2.15758920e+00 3.20755839e-01
1764 7.88683668e-02 9.12910234e-03 8.22346192e-03 6.15157336e-02 4.42465022e-02 2.19604969e+00 3.13427687e-01
1765 7.84111395e-02 8.16945732e-03 8.57019704e-03 6.16714209e-02 4.39200215e-02 2.18540764e+00 3.28898609e-01
1766 7.76268765e-02 9.53020155e-03 8.55973270e-03 5.95368892e-02 3.29752676e-02 2.16514492e+00 3.20296437e-01
1767 7.87698030e-02 8.23273603e-03 8.36665183e-03 6.21703453e-02 5.03243580e-02 2.19455695e+00 3.24551374e-01
1768 7.61640221e-02 7.86153972e-03 8.52643233e-03 5.97759895e-02 3.75999175e-02 2.16725469e+00 3.31733406e-01
1769 8.06249231e-02 8.94565135e-03 8.35702009e-03 6.33221939e-02 3.67922299e-02 2.17334008e+00 3.19182873e-01
1770 7.32529685e-02 9.07328073e-03 8.37094244e-03 5.58086857e-02 4.03410047e-02 2.15646434e+00 3.42706114e-01
1771 7.46360868e-02 9.02066100e-03 8.23080726e-03 5.73845431e-02 4.84837890e-02 2.20315552e+00 3.14324766e-01
1772 7.63187334e-02 8.37644190e-03 8.49400554e-03 5.94482422e-02 2.38676257e-02 2.14228344e+00 3.19051713e-01
1773 7.46144205e-02 8.47573671e-03 8.38372298e-03 5.77549040e-02 3.51453424e-02 2.15944004e+00 3.23274434e-01
1774 7.16695562e-02 8.16599652e-03 8.32628831e-03 5.51772118e-02 3.84592079e-02 2.15746212e+00 3.34052563e-01
1775 7.71898404e-02 8.64054821e-03 8.43145605e-03 6.01177663e-02 4.17012833e-02 2.17902040e+00 3.25446725e-01
1776 7.87176713e-02 9.35891178e-03 8.59882962e-03 6.07598685e-02 3.73756178e-02 2.18038392e+00 3.11328143e-01
1777 7.56552517e-02 8.59329663e-03 8.14171415e-03 5.89201860e-02 4.01498005e-02 2.17174339e+00 3.27566653e-01
1778 7.25737065e-02 7.76579091e-03 7.77907763e-03 5.70287779e-02 3.64587009e-02 2.16017389e+00 3.38842332e-01
1779 8.10531899e-02 7.99213443e-03 8.25869758e-03 6.48022965e-02 3.75884846e-02 2.18112397e+00 3.19458067e-01
1780 7.67132267e-02 8.36013258e-03 7.81180477e-03 6.05412237e-02 4.68504131e-02 2.18965340e+00 3.26971531e-01
1781 7.69639537e-02 9.04164184e-03 8.02735984e-03 5.98949008e-02 2.87039801e-02 2.15122247e+00 3.17721188e-01
1782 6.97827861e-02 8.61310679e-03 7.96784274e-03 5.32017723e-02 4.15214449e-02 2.17682385e+00 3.36947769e-01
1783 7.21376166e-02 7.24177016e-03 8.17937776e-03 5.67164086e-02 4.00939733e-02 2.17747140e+00 3.17221850e-01
1784 7.37966746e-02 7.67981308e-03 8.19283351e-03 5.79239763e-02 2.74887048e-02 2.13898039e+00 3.26672137e-01
1785 7.87556767e-02 7.99367577e-03 7.82449450e-03 6.29374459e-02 3.57321464e-02 2.18577409e+00 3.11151952e-01
1786 7.55901411e-02 8.47505964e-03 7.99558684e-03 5.91194369e-02 4.09082100e-02 2.17522621e+00 3.36288422e-01
1787 7.48716071e-02 8.64753313e-03 8.10810924e-03 5.81159145e-02 3.03410292e-02 2.15198421e+00 3.18658412e-01
1788 7.54925013e-02 8.72771814e-03 7.89849646e-03 5.88662252e-02 3.53789032e-02 2.15041256e+00 3.35791051e-01
1789 7.25273341e-02 7.80643849e-03 8.12917855e-03 5.65916449e-02 5.22475615e-02 2.21581554e+00 3.20082128e-01
1790 7.37652555e-02 7.92798586e-03 7.78604019e-03 5.80511615e-02 4.80018333e-02 2.18069005e+00 3.26239109e-01
1791 7.38383010e-02 8.39701202e-03 7.86394067e-03 5.75772971e-02 2.78574675e-02 2.13542223e+00 3.31509054e-01
1792 7.76966140e-02 8.57631397e-03 7.74834305e-03 6.13718927e-02 4.20187525e-02 2.16905808e+00 3.19625944e-01
1793 7.32726976e-02 8.21516290e-03 8.07583146e-03 5.69816418e-02 3.49085480e-02 2.15412879e+00 3.20123017e-01
1794 7.52992406e-02 8.15017708e-03 7.55768642e-03 5.95913157e-02 3.81296463e-02 2.14881182e+00 3.42334986e-01
1795 7.19189495e-02 8.27636383e-03 7.93376751e-03 5.57087511e-02 4.16544378e-02 2.17210793e+00 3.22745174e-01
1796 7.42108226e-02 8.24969914e-03 8.14642292e-03 5.78146391e-02 3.85945812e-02 2.15583706e+00 3.22425157e-01
1797 7.00735673e-02 7.85442069e-03 7.57813826e-03 5.46409376e-02 4.24754173e-02 2.17643619e+00 3.21020246e-01
1798 7.58072734e-02 8.22999887e-03 7.94493314e-03 5.96322753e-02 4.37517017e-02 2.17164397e+00 3.19973379e-01
1799 7.51541406e-02 9.54285171e-03 7.82432221e-03 5.77869043e-02 3.72158997e-02 2.16916966e+00 3.12408864e-01
1800 7.46930167e-02 8.16219021e-03 8.14364571e-03 5.83871081e-02 5.43203875e-02 2.20216846e+00 3.24640691e-01
1801 7.51933753e-02 9.67209972e-03 7.71705993e-03 5.78041561e-02 4.08677757e-02 2.18894100e+00 3.09619218e-01
1802 6.99598193e-02 7.35229347e-03 7.79595971e-03 5.48114888e-02 4.85699102e-02 2.18069458e+00 3.22703123e-01
1803 7.27199540e-02 8.58165324e-03 7.95907900e-03 5.61791584e-02 4.26973552e-02 2.17997289e+00 3.21046770e-01
1804 7.27694035e-02 7.56079098e-03 7.76850013e-03 5.74400537e-02 3.57143246e-02 2.16300845e+00 3.23309332e-01
1805 7.49716163e-02 9.06262826e-03 7.56122638e-03 5.83477095e-02 3.01043168e-02 2.13836479e+00 3.40477914e-01
1806 7.26729482e-02 7.21409870e-03 8.17692000e-03 5.72818741e-02 3.74940187e-02 2.15641046e+00 3.25753868e-01
1807 7.12069348e-02 8.32958985e-03 7.73538370e-03 5.51418997e-02 3.46078947e-02 2.14219737e+00 3.29377025e-01
1808 7.58568719e-02 7.44265737e-03 7.71206524e-03 6.07020929e-02 3.18925455e-02 2.14985609e+00 3.22782457e-01
1809 7.49169514e-02 8.23867414e-03 7.65244430e-03 5.90257682e-02 4.15464491e-02 2.16788960e+00 3.22031528e-01
1810 8.23693722e-02 8.57800059e-03 7.71418680e-03 6.60771206e-02 3.72677781e-02 2.15959120e+00 3.18185985e-01
1811 7.53823519e-02 8.89531150e-03 7.72249931e-03 5.87644801e-02 3.50550599e-02 2.14965892e+00 3.22521061e-01
1812 7.31416941e-02 8.16477649e-03 7.58338813e-03 5.73934615e-02 4.76716757e-02 2.20123863e+00 3.10462564e-01
1813 7.71149099e-02 8.85365810e-03 7.64345843e-03 6.06177151e-02 4.99102026e-02 2.19279003e+00 3.29644203e-01
1814 7.25688711e-02 7.63100525e-03 7.57551473e-03 5.73622920e-02 3.66961025e-02 2.14554095e+00 3.21842283e-01
1815 7.15310350e-02 7.39637436e-03 7.57502159e-03 5.65595664e-02 4.90976870e-02 2.18211055e+00 3.28246713e-01
1816 7.32230023e-02 8.78187269e-03 7.56413443e-03 5.68769425e-02 3.18017863e-02 2.15550232e+00 3.18690807e-01
1817 7.39620849e-02 8.84322450e-03 7.46607315e-03 5.76527268e-02 3.84980030e-02 2.15726995e+00 3.29303294e-01
1818 6.89198524e-02 7.34645873e-03 7.40111945e-03 5.41722178e-02 3.76208872e-02 2.15584207e+00 3.22687387e-01
1819 6.95876777e-02 7.72956014e-03 7.57432822e-03 5.42837232e-02 4.21608016e-02 2.15329695e+00 3.25275719e-01
1820 7.41122141e-02 8.09248257e-03 7.53417611e-03 5.84854856e-02 4.54551987e-02 2.17642379e+00 3.25927764e-01
1821 7.40370229e-02 8.46750289e-03 7.48512335e-03 5.80843277e-02 4.18727323e-02 2.15648770e+00 3.36574227e-01
1822 7.25518763e-02 8.42813868e-03 7.89235998e-03 5.62313125e-02 4.83510494e-02 2.16993046e+00 3.26450437e-01
1823 7.05327541e-02 7.26365391e-03 7.38459360e-03 5.58844544e-02 3.32466513e-02 2.13596630e+00 3.37157726e-01
1824 7.41832480e-02 8.93090013e-03 7.66163459e-03 5.75906374e-02 5.07987663e-02 2.18203020e+00 3.27541947e-01
1825 7.13057294e-02 7.55997049e-03 7.71512371e-03 5.60305826e-02 3.05257998e-02 2.13928962e+00 3.34782839e-01
1826 7.17773065e-02 8.47323425e-03 7.55590945e-03 5.57480939e-02 4.47633900e-02 2.17565775e+00 3.20578605e-01
1827 6.95659965e-02 7.95949716e-03 7.58497743e-03 5.40214516e-02 4.92485650e-02 2.19175172e+00 3.30076367e-01
1828 7.19228461e-02 8.04768223e-03 7.47476751e-03 5.64003214e-02 4.97630835e-02 2.16614962e+00 3.44768792e-01
