epoch total_loss L_interior L_down_yy L_up_yy L_down L_up L_left L_right
3.253000000000e+03 5.241124745226e-05 1.161140608019e-05 2.681544538063e-05 1.474322061767e-06 5.651588253386e-06 2.827017169693e-06 1.153582047664e-06 2.877885435737e-06
3.254000000000e+03 6.347073940560e-05 1.407545551046e-05 2.762023177638e-05 1.471631549066e-06 2.656051947270e-06 5.060140210844e-06 4.203074695397e-06 8.384155080421e-06
3.255000000000e+03 6.675613258267e-05 1.193364732899e-05 2.663053601282e-05 1.443213136554e-06 1.139902451541e-05 5.492019681697e-06 3.351152827236e-06 6.506538284157e-06
3.256000000000e+03 7.190405449364e-05 1.158887516794e-05 2.788438177959e-05 1.485845018578e-06 4.192042524664e-06 8.004382834770e-06 5.546510692511e-06 1.320201954513e-05
3.257000000000e+03 6.754601054126e-05 9.233616765414e-06 2.534427039791e-05 1.489443093305e-06 1.274332134926e-05 6.780439434806e-06 5.630652594846e-06 6.324270998448e-06
3.258000000000e+03 6.400455458788e-05 9.533554475638e-06 2.596238300612e-05 1.524473418613e-06 4.034566700284e-06 5.871751000086e-06 4.072745468875e-06 1.300508029090e-05
3.259000000000e+03 5.915170913795e-05 1.191142291646e-05 2.742317155935e-05 1.507474053142e-06 7.593384907523e-06 4.000476565125e-06 2.586654773040e-06 4.129123226448e-06
3.260000000000e+03 5.401736780186e-05 1.347413763142e-05 2.684318315005e-05 1.511236973784e-06 1.373227291879e-06 3.040968294954e-06 1.995785396502e-06 5.778827926406e-06
3.261000000000e+03 4.732681554742e-05 9.905804290611e-06 2.796236913127e-05 1.493254330853e-06 4.482390522753e-06 1.284267568735e-06 4.030654565668e-07 1.795660864445e-06
3.262000000000e+03 4.419917968335e-05 1.035708646668e-05 2.705947372306e-05 1.524224103377e-06 1.349753347313e-06 8.334407084476e-07 6.905553391334e-07 2.384649405940e-06
3.263000000000e+03 4.172191984253e-05 1.005478588922e-05 2.619673978188e-05 1.512308926976e-06 1.976178054974e-06 3.754257420496e-07 1.746750655229e-07 1.431807959307e-06
3.264000000000e+03 4.502956289798e-05 1.218577017426e-05 2.705003680603e-05 1.528602183498e-06 2.449148951200e-06 5.152170388101e-07 1.704454604123e-07 1.130340478994e-06
3.265000000000e+03 4.287245610612e-05 1.041112500388e-05 2.513857907616e-05 1.538082415209e-06 1.458027782064e-06 1.082508561012e-06 1.094225467568e-06 2.149906094928e-06
3.266000000000e+03 4.665805681725e-05 9.734850209497e-06 2.842715730367e-05 1.555816993459e-06 4.143625574216e-06 9.550153663440e-07 5.099126383357e-07 1.331676116934e-06
3.267000000000e+03 4.808949233848e-05 1.042304393195e-05 2.892735028581e-05 1.514462383057e-06 1.287591203436e-06 1.193854245685e-06 8.118892083075e-07 3.931305400329e-06
3.268000000000e+03 4.376636206871e-05 1.091033482226e-05 2.474611756043e-05 1.519434817965e-06 3.257007392676e-06 1.145533815361e-06 8.588404512011e-07 1.329094743596e-06
3.269000000000e+03 4.515309410635e-05 1.054391304933e-05 2.717390816542e-05 1.567841763972e-06 1.209490619658e-06 8.197611691685e-07 5.026515736972e-07 3.335526798764e-06
3.270000000000e+03 4.190132676740e-05 1.021798198053e-05 2.519014196878e-05 1.499808263361e-06 2.992698910020e-06 5.972991061753e-07 2.637516729465e-07 1.139643472925e-06
3.271000000000e+03 4.302311572246e-05 9.660820978752e-06 2.730155938480e-05 1.508793161520e-06 1.569058326822e-06 6.521693762807e-07 5.015585884394e-07 1.829156531130e-06
3.272000000000e+03 4.271891521057e-05 9.882821359497e-06 2.654302807059e-05 1.548239310978e-06 2.774267613859e-06 5.143870680513e-07 2.053753433984e-07 1.250793502550e-06
3.273000000000e+03 4.253477527527e-05 9.610081178835e-06 2.644547930686e-05 1.520789510323e-06 1.358245867777e-06 6.958784410926e-07 5.012193469156e-07 2.403081907687e-06
3.274000000000e+03 4.336734127719e-05 8.955620614870e-06 2.804408723023e-05 1.582003051226e-06 2.608046543173e-06 6.486644679171e-07 3.242992363539e-07 1.204618911288e-06
3.275000000000e+03 4.332011667429e-05 9.467663403484e-06 2.779225178529e-05 1.429279109288e-06 1.584954134159e-06 7.902274887783e-07 4.093762981938e-07 1.846363602453e-06
3.276000000000e+03 4.359297236078e-05 1.191748015117e-05 2.617453355924e-05 1.502635541328e-06 2.426264018141e-06 4.210877477817e-07 1.204035697810e-07 1.030571183946e-06
3.277000000000e+03 4.438660835149e-05 1.087093642127e-05 2.790844155243e-05 1.530338749944e-06 2.240637513751e-06 4.265832274086e-07 1.355376184620e-07 1.274135456697e-06
3.278000000000e+03 4.412588532432e-05 1.181690277008e-05 2.673682138266e-05 1.591703266968e-06 1.401508939125e-06 5.073579245618e-07 3.117692131127e-07 1.759824158398e-06
3.279000000000e+03 4.193890708848e-05 9.745611350809e-06 2.634487464093e-05 1.526499431748e-06 2.440770686007e-06 5.292480409480e-07 2.632428390825e-07 1.088658564186e-06
3.280000000000e+03 4.483682641876e-05 1.122993853642e-05 2.758395567071e-05 1.524705567135e-06 1.608172738088e-06 7.911469310784e-07 3.357430387041e-07 1.763165982993e-06
3.281000000000e+03 4.412540874910e-05 1.037170750351e-05 2.744394441834e-05 1.493274112363e-06 3.096493628618e-06 4.927846930514e-07 1.973409666789e-07 1.029859504342e-06
3.282000000000e+03 4.526396878646e-05 1.030278599501e-05 2.757890979410e-05 1.500244366071e-06 1.194487708744e-06 1.115208306146e-06 4.935703259434e-07 3.078761892539e-06
3.283000000000e+03 4.736870323541e-05 9.429660167370e-06 2.846201095963e-05 1.553349079586e-06 4.211624400341e-06 1.369285428154e-06 1.169766846942e-06 1.173011924038e-06
3.284000000000e+03 4.605455251294e-05 1.015619909595e-05 2.532728831284e-05 1.611585275896e-06 1.787061137293e-06 1.449289129596e-06 1.432203703189e-06 4.290923243389e-06
3.285000000000e+03 4.589919990394e-05 8.948308277468e-06 2.730843334575e-05 1.538746232654e-06 4.429288310348e-06 1.416415557287e-06 6.734142630194e-07 1.584593746884e-06
3.286000000000e+03 4.528978024609e-05 1.006300590234e-05 2.665599640750e-05 1.482486823079e-06 1.451400521546e-06 1.300110511693e-06 1.281802951780e-06 3.054978378714e-06
3.287000000000e+03 4.740156873595e-05 1.204078671435e-05 2.686083098524e-05 1.563407408867e-06 3.650048029158e-06 1.084016957975e-06 4.169508827090e-07 1.785528411347e-06
3.288000000000e+03 4.780331437360e-05 1.185855307995e-05 2.633352414705e-05 1.551511104481e-06 1.287755367230e-06 1.489741862315e-06 8.738135761632e-07 4.408414497448e-06
3.289000000000e+03 4.673833609559e-05 9.198416591971e-06 2.605358713481e-05 1.557089376547e-06 4.949295998813e-06 1.897326455946e-06 1.406821638739e-06 1.675802309364e-06
3.290000000000e+03 4.988306682208e-05 1.028031056194e-05 2.686399784579e-05 1.542429231449e-06 1.709195657895e-06 2.515520918678e-06 1.739907133924e-06 5.231705472397e-06
3.291000000000e+03 5.083582436782e-05 9.044668331626e-06 3.001392542501e-05 1.486054657107e-06 5.889501608181e-06 1.551826017021e-06 1.270375832974e-06 1.579472154845e-06
3.292000000000e+03 4.393550625537e-05 8.428499313595e-06 2.597596539999e-05 1.576711497364e-06 1.400048063260e-06 1.796180981728e-06 1.261601710212e-06 3.496504177747e-06
3.293000000000e+03 4.563208494801e-05 1.165759931610e-05 2.640514867380e-05 1.468853042752e-06 3.652507075458e-06 7.840803277759e-07 4.042891816880e-07 1.259615260096e-06
3.294000000000e+03 4.543943941826e-05 1.163333763543e-05 2.693148053368e-05 1.502677605458e-06 1.119211788136e-06 8.700160947228e-07 2.911492344992e-07 3.091570079050e-06
3.295000000000e+03 4.224004078424e-05 9.605933882995e-06 2.557015068305e-05 1.534879402243e-06 3.331761263325e-06 7.052913133521e-07 3.044065124413e-07 1.187617044707e-06
3.296000000000e+03 4.439608164830e-05 9.215877071256e-06 2.749415580183e-05 1.562490410834e-06 1.510405240879e-06 1.255361667063e-06 9.574760042597e-07 2.400318408036e-06
3.297000000000e+03 4.520349466475e-05 9.214617421094e-06 2.861322172976e-05 1.546334260638e-06 3.584194246287e-06 6.876620659568e-07 3.576595588584e-07 1.199805979013e-06
3.298000000000e+03 4.172834087512e-05 1.029484428727e-05 2.458811832184e-05 1.514977043371e-06 1.307104412263e-06 7.703091569056e-07 5.874955490981e-07 2.665490228537e-06
3.299000000000e+03 4.123918188270e-05 9.078149560082e-06 2.597157254058e-05 1.600446239536e-06 2.681573278096e-06 5.039032657805e-07 2.302490429429e-07 1.173293071588e-06
3.300000000000e+03 4.206533776596e-05 9.582354323356e-06 2.680444049474e-05 1.595059757165e-06 1.498714937043e-06 5.530470730264e-07 2.568786783286e-07 1.774844236024e-06
3.301000000000e+03 3.958457455155e-05 9.197824510920e-06 2.510056037863e-05 1.525476363895e-06 2.122474825228e-06 4.031025184759e-07 1.348978742044e-07 1.100241320273e-06
3.302000000000e+03 4.171809996478e-05 1.021625121211e-05 2.608569047879e-05 1.587268570802e-06 1.908895001179e-06 4.440944110229e-07 1.592772918002e-07 1.316619204772e-06
3.303000000000e+03 4.025911766803e-05 9.251695701096e-06 2.549605778768e-05 1.531594534754e-06 1.583159587426e-06 4.362222796317e-07 1.681028862777e-07 1.792279363144e-06
3.304000000000e+03 4.172510671197e-05 9.452684025746e-06 2.624462831591e-05 1.529415953883e-06 2.477965608705e-06 5.660610327141e-07 2.678144994661e-07 1.186536337627e-06
3.305000000000e+03 4.496438123169e-05 9.508373295830e-06 2.823070826707e-05 1.547464876239e-06 1.402068278367e-06 9.148911885859e-07 9.201638135892e-07 2.440709295115e-06
3.306000000000e+03 4.316477497923e-05 9.896087249217e-06 2.573412348283e-05 1.543451617181e-06 3.510345322866e-06 8.568574685341e-07 4.135663687066e-07 1.210343157254e-06
3.307000000000e+03 4.251706923242e-05 1.007309310808e-05 2.504005715309e-05 1.528350935587e-06 1.279269895349e-06 1.015102611746e-06 6.353954518090e-07 2.945803089460e-06
3.308000000000e+03 4.047245238326e-05 8.743008947931e-06 2.433210102026e-05 1.521471062915e-06 3.271064315413e-06 8.003356128938e-07 6.543415338456e-07 1.150130401584e-06
3.309000000000e+03 4.363480911707e-05 9.357731869386e-06 2.738407420111e-05 1.514465111541e-06 1.210586901834e-06 7.967405508680e-07 3.880032579673e-07 2.983203103213e-06
3.310000000000e+03 4.084738975507e-05 9.510057680018e-06 2.486254743417e-05 1.522355773886e-06 2.797972683766e-06 6.844122140137e-07 2.722615874973e-07 1.197777464768e-06
3.311000000000e+03 4.232160426909e-05 8.924172107072e-06 2.676890471776e-05 1.522068828308e-06 1.402669226991e-06 8.964736366579e-07 6.230391704776e-07 2.184275672334e-06
3.312000000000e+03 4.145178900217e-05 8.441823410976e-06 2.586904702184e-05 1.556088022880e-06 3.258211791035e-06 7.173254061854e-07 3.286087633114e-07 1.280687115468e-06
3.313000000000e+03 4.433706271811e-05 9.313630471297e-06 2.745949132077e-05 1.588240479578e-06 1.484384938522e-06 9.880361631076e-07 9.477263915869e-07 2.555553464845e-06
3.314000000000e+03 4.356763747637e-05 9.856190445134e-06 2.643625521159e-05 1.551406398903e-06 3.516429160300e-06 6.786876269871e-07 4.645964963856e-07 1.064073103407e-06
3.315000000000e+03 4.194852954242e-05 8.690235517861e-06 2.680200850591e-05 1.606030537005e-06 1.358947542940e-06 7.947604103720e-07 5.125236270942e-07 2.184023514928e-06
3.316000000000e+03 4.251103746356e-05 9.661662261351e-06 2.718370888033e-05 1.541660139992e-06 2.432280325593e-06 4.691437709425e-07 1.828838804840e-07 1.039701714944e-06
3.317000000000e+03 4.090054062544e-05 1.003528359433e-05 2.506616510800e-05 1.581498850101e-06 1.679575575508e-06 6.024444019204e-07 1.509568789970e-07 1.784615392353e-06
3.318000000000e+03 4.267060648999e-05 1.042316489475e-05 2.658859011717e-05 1.629104644962e-06 2.057406618405e-06 4.567928897359e-07 2.337040569955e-07 1.281841036871e-06
3.319000000000e+03 4.331609670771e-05 9.711630809761e-06 2.804679934343e-05 1.569566506987e-06 1.322015691585e-06 4.867667371400e-07 3.157096273299e-07 1.863610691544e-06
3.320000000000e+03 4.047303082189e-05 9.827008398133e-06 2.533271617722e-05 1.553910578878e-06 2.016827465923e-06 4.140833880228e-07 1.218153045102e-07 1.206669708154e-06
3.321000000000e+03 4.067935878993e-05 9.738567314344e-06 2.528776713007e-05 1.538064680062e-06 2.696045385164e-06 4.449379389371e-07 1.095838371157e-07 8.643922910778e-07
3.322000000000e+03 3.937697329093e-05 8.622842869954e-06 2.423067417112e-05 1.518310341453e-06 1.387888914905e-06 9.313907867181e-07 7.226828415696e-07 1.963180920939e-06
3.323000000000e+03 4.711198198493e-05 1.217814133270e-05 2.709102045628e-05 1.524044023427e-06 3.787393325183e-06 8.057073159762e-07 5.396971118898e-07 1.185976202578e-06
3.324000000000e+03 4.654739677790e-05 1.118489581131e-05 2.597974889795e-05 1.548578325128e-06 1.364799686598e-06 1.411407538399e-06 1.044123337124e-06 4.013845227746e-06
3.325000000000e+03 5.448612864711e-05 1.424537094863e-05 2.680777834030e-05 1.564764033901e-06 5.162169145478e-06 2.591511247374e-06 1.036673552335e-06 3.077861265410e-06
3.326000000000e+03 6.561051850440e-05 1.434252862964e-05 2.771668368950e-05 1.623146090424e-06 2.746165591816e-06 5.581813184108e-06 3.625573754107e-06 9.974610293284e-06
3.327000000000e+03 8.028984302655e-05 1.044906548486e-05 2.705882252485e-05 1.496095933362e-06 1.630282167753e-05 8.634348887426e-06 6.599015705433e-06 9.749665878189e-06
3.328000000000e+03 1.113779944717e-04 1.024896755553e-05 2.795454565785e-05 1.605020429452e-06 1.320845603914e-05 1.715300277283e-05 1.228801284014e-05 2.891998155974e-05
3.329000000000e+03 1.438535109628e-04 8.888088814274e-06 2.471684820193e-05 1.546772864458e-06 3.476590063656e-05 2.617560858198e-05 2.309778028575e-05 2.466250407451e-05
3.330000000000e+03 1.992400211748e-04 1.543669168313e-05 2.698517528188e-05 1.648950274102e-06 3.034776818822e-05 3.790691334871e-05 2.904995926656e-05 5.786457040813e-05
3.331000000000e+03 2.924817381427e-04 3.284690683358e-05 2.982668956975e-05 1.654142465668e-06 6.616463360842e-05 5.408555807662e-05 3.598352850531e-05 7.192029443104e-05
3.332000000000e+03 4.412694252096e-04 5.050189429312e-05 3.270652814535e-05 1.800374207050e-06 7.022939098533e-05 9.072670945898e-05 6.886041228427e-05 1.264440943487e-04
3.333000000000e+03 6.579308537766e-04 4.662602441385e-05 3.690600715345e-05 1.762222836987e-06 1.540271769045e-04 1.415018341504e-04 1.018585971906e-04 1.752489915816e-04
3.334000000000e+03 1.002658042125e-03 5.278898970573e-05 3.575193113647e-05 2.017115775743e-06 1.971046440303e-04 2.279746404383e-04 1.717358682072e-04 3.152847930323e-04
3.335000000000e+03 1.483822474256e-03 6.223491072888e-05 4.128737054998e-05 1.789910697880e-06 3.631249128375e-04 3.385189338587e-04 2.640488673933e-04 4.128175205551e-04
3.336000000000e+03 2.136155730113e-03 1.061864604708e-04 4.411670670379e-05 2.365502268731e-06 4.502196388785e-04 4.942111554556e-04 3.672017774079e-04 6.718545337208e-04
3.337000000000e+03 3.031989326701e-03 2.093730581691e-04 6.547575321747e-05 2.208758360212e-06 6.909017683938e-04 6.899268482812e-04 4.878019390162e-04 8.863012189977e-04
3.338000000000e+03 4.082064609975e-03 3.647341218311e-04 8.687612717040e-05 3.445096353971e-06 8.148121414706e-04 9.099065209739e-04 6.733161862940e-04 1.228974550031e-03
3.339000000000e+03 4.872649908066e-03 3.721124085132e-04 1.144916750491e-04 3.027989578186e-06 1.063646399416e-03 1.103548100218e-03 7.767807692289e-04 1.439042622223e-03
3.340000000000e+03 4.794441163540e-03 2.911057090387e-04 7.803003973095e-05 3.629196953625e-06 1.002092496492e-03 1.117408857681e-03 8.683496853337e-04 1.433825353161e-03
3.341000000000e+03 3.646584460512e-03 1.428238465451e-04 6.902522000019e-05 1.587279939486e-06 8.994760573842e-04 8.275455911644e-04 5.961199058220e-04 1.110006356612e-03
3.342000000000e+03 1.781182014383e-03 7.556325726910e-05 4.124964470975e-05 3.317139317005e-06 3.591706918087e-04 4.227864556015e-04 3.347394813318e-04 5.443553673103e-04
3.343000000000e+03 3.376744571142e-04 3.094035855611e-05 3.126576120849e-05 1.520101704955e-06 8.650430390844e-05 6.292404577835e-05 4.391339825816e-05 8.060647815000e-05
3.344000000000e+03 1.212465576828e-04 1.220846388605e-05 2.873782250390e-05 1.767486878634e-06 3.046039091714e-05 1.695918581390e-05 1.493129093433e-05 1.618191345187e-05
3.345000000000e+03 9.152536513284e-04 4.396892109071e-05 3.427908086451e-05 2.791581891870e-06 1.736632693792e-04 2.078600664390e-04 1.557121577207e-04 2.969785127789e-04
3.346000000000e+03 1.801244914532e-03 1.413449645042e-04 5.007414438296e-05 1.353119500891e-06 4.282127192710e-04 3.935351269320e-04 2.850037126336e-04 5.017211660743e-04
3.347000000000e+03 1.918978174217e-03 1.858395698946e-04 5.620944648399e-05 3.571337174435e-06 3.531468682922e-04 4.199516260996e-04 3.155577869620e-04 5.847015418112e-04
3.348000000000e+03 1.167160808109e-03 1.063741947291e-04 5.203478940530e-05 1.544013230159e-06 2.632167888805e-04 2.591563679744e-04 1.676044485066e-04 3.172302385792e-04
3.349000000000e+03 3.034438122995e-04 2.929507354565e-05 2.535528074077e-05 2.188500502598e-06 4.971321686753e-05 5.387751662056e-05 4.958835415891e-05 9.342588600703e-05
3.350000000000e+03 6.225705146790e-05 1.495129436080e-05 2.880420288420e-05 2.038831780737e-06 1.445212433282e-06 3.262850214014e-06 4.175086814939e-06 7.579570137750e-06
3.351000000000e+03 4.703695885837e-04 4.802175681107e-05 2.780395516311e-05 1.629400571801e-06 1.165226130979e-04 9.475310798734e-05 5.745794260292e-05 1.241808204213e-04
3.352000000000e+03 9.372065542266e-04 5.229061207501e-05 3.590533378883e-05 2.706177156142e-06 1.801958424039e-04 2.058320969809e-04 1.599728420842e-04 3.003037127201e-04
3.353000000000e+03 9.266748093069e-04 5.618294017040e-05 4.200969124213e-05 1.394477862959e-06 2.157860435545e-04 2.173243556172e-04 1.620560651645e-04 2.319211780559e-04
3.354000000000e+03 4.753967223223e-04 4.448049730854e-05 3.225740874768e-05 2.201607685492e-06 8.148082270054e-05 9.124635107582e-05 6.827043398516e-05 1.554595946800e-04
3.355000000000e+03 9.147974196821e-05 2.319614759472e-05 2.899795981648e-05 1.577466377967e-06 1.350512593490e-05 9.587673048372e-06 3.757501417567e-06 1.085786789190e-05
3.356000000000e+03 1.163753913715e-04 1.196643370349e-05 2.610121737234e-05 1.568681909703e-06 2.912364470831e-05 1.694298589427e-05 7.502539574489e-06 2.316989412066e-05
3.357000000000e+03 4.198602982797e-04 4.634014476324e-05 3.135560109513e-05 1.974410906769e-06 6.765601574443e-05 8.173185779015e-05 7.412336708512e-05 1.166788715636e-04
3.358000000000e+03 5.963866715319e-04 7.281042780960e-05 4.503634772846e-05 1.355286144644e-06 1.203982101288e-04 1.285992620979e-04 7.698066474404e-05 1.512064482085e-04
3.359000000000e+03 4.179668612778e-04 4.055756289745e-05 3.032456515939e-05 2.076168584608e-06 6.980673060752e-05 7.894610462245e-05 6.233881140361e-05 1.339168957202e-04
3.360000000000e+03 1.401942863595e-04 1.041355426423e-05 2.809391298797e-05 1.604150725143e-06 3.528492379701e-05 2.351063631068e-05 1.733062890708e-05 2.395648698439e-05
3.361000000000e+03 5.609722938971e-05 1.908094054670e-05 2.869617128454e-05 1.823130105549e-06 3.775942786888e-06 9.937936056303e-07 8.440457577308e-08 1.642847792027e-06
