epoch total_loss interior_loss down_yy_loss up_yy_loss down_loss up_loss left_loss right_loss
3206 4.38671140e-03 1.74429803e-03 8.55632999e-04 2.23903102e-04 6.66585169e-04 2.27715471e-04 2.08583326e-04 4.59993229e-04
3207 4.72536543e-03 1.92941434e-03 8.84473615e-04 2.20396862e-04 7.38545787e-04 2.46781157e-04 2.16967048e-04 4.88786900e-04
3208 4.17811703e-03 1.42786943e-03 9.10085975e-04 2.18773945e-04 6.84923201e-04 2.10337705e-04 2.17308130e-04 5.08818717e-04
3209 4.38711187e-03 1.81729696e-03 7.36680522e-04 2.27752025e-04 6.90868590e-04 2.02287381e-04 2.13479434e-04 4.98746871e-04
3210 4.08664951e-03 1.48705894e-03 7.82088609e-04 2.10779559e-04 6.83821563e-04 2.24259100e-04 2.33928178e-04 4.64713841e-04
3211 4.16130340e-03 1.47497782e-03 8.53967853e-04 2.12598068e-04 6.65986037e-04 2.20591872e-04 2.33346829e-04 4.99834714e-04
3212 4.24379809e-03 1.68884615e-03 7.24779442e-04 2.07918070e-04 6.90949382e-04 2.15014850e-04 2.09393300e-04 5.06897166e-04
3213 4.66398895e-03 1.80917128e-03 9.95658920e-04 2.05601173e-04 7.20024400e-04 2.43970018e-04 2.14199172e-04 4.75364184e-04
3214 3.93009325e-03 1.30169967e-03 8.24986491e-04 2.04672120e-04 6.66466251e-04 2.32002407e-04 2.10280370e-04 4.89985803e-04
3215 3.91065795e-03 1.43526995e-03 6.40396029e-04 2.23895520e-04 6.81130216e-04 2.20752016e-04 2.18718138e-04 4.90495993e-04
3216 4.15477715e-03 1.50083646e-03 7.95224914e-04 2.17294277e-04 6.80804194e-04 2.13196516e-04 2.28500590e-04 5.18920366e-04
3217 4.35113069e-03 1.70632754e-03 8.47465184e-04 2.19614580e-04 6.82058861e-04 1.98448601e-04 2.09497884e-04 4.87717974e-04
3218 4.12976416e-03 1.54432538e-03 7.64028693e-04 2.12482890e-04 6.71272923e-04 2.21195602e-04 2.17823399e-04 4.98635578e-04
3219 4.13294975e-03 1.57965138e-03 7.01358018e-04 2.09346093e-04 7.20022595e-04 2.11650651e-04 2.07761637e-04 5.03159245e-04
3220 3.79705732e-03 1.18395791e-03 7.54993991e-04 2.11009057e-04 6.82874874e-04 2.37904256e-04 2.04482261e-04 5.21834882e-04
3221 4.20056144e-03 1.55570451e-03 8.31619254e-04 2.01364703e-04 6.88703672e-04 2.15180436e-04 2.07072138e-04 5.00916503e-04
3222 3.73961218e-03 1.27837935e-03 7.16261275e-04 2.05125456e-04 6.34984171e-04 2.11007442e-04 2.04276221e-04 4.89578408e-04
3223 4.21249494e-03 1.64645526e-03 7.15853355e-04 1.97157351e-04 7.20804383e-04 2.26351520e-04 2.18465735e-04 4.87407640e-04
3224 4.30473359e-03 1.64080237e-03 8.13780003e-04 2.06347919e-04 7.06776569e-04 2.22600022e-04 2.07460384e-04 5.06966258e-04
3225 3.97071242e-03 1.18839706e-03 9.74696071e-04 2.17354929e-04 6.54978852e-04 2.19083769e-04 2.08934391e-04 5.07267483e-04
3226 4.26915428e-03 1.65490038e-03 8.53154808e-04 2.18168294e-04 6.44894491e-04 2.21695736e-04 2.23421841e-04 4.52918641e-04
3227 4.10678191e-03 1.38248329e-03 9.42722021e-04 1.89298269e-04 6.68167660e-04 2.37143307e-04 2.08598183e-04 4.78369388e-04
3228 4.46037436e-03 1.75297144e-03 8.35468352e-04 2.07645673e-04 7.29959400e-04 2.42721537e-04 2.07660807e-04 4.83947253e-04
3229 3.93432193e-03 1.30748423e-03 8.04122828e-04 2.01256058e-04 7.02491263e-04 2.10820566e-04 2.08142257e-04 5.00005146e-04
3230 3.93480016e-03 1.44094042e-03 6.30040071e-04 1.95629065e-04 7.12163805e-04 2.29170648e-04 2.02981508e-04 5.23874885e-04
3231 3.94714624e-03 1.44500553e-03 7.88157631e-04 1.89516606e-04 6.10682939e-04 2.35174681e-04 2.12978935e-04 4.65629855e-04
3232 4.29813750e-03 1.80834800e-03 7.29841995e-04 1.98001930e-04 6.36331562e-04 2.22565635e-04 2.02975163e-04 5.00072958e-04
3233 4.08643484e-03 1.50609075e-03 7.48350634e-04 2.00757931e-04 7.23699748e-04 2.23451731e-04 1.97263929e-04 4.86819830e-04
3234 3.79147055e-03 1.38131517e-03 6.77010510e-04 1.90502658e-04 6.81321602e-04 2.21388735e-04 1.91167244e-04 4.48764476e-04
3235 4.14476730e-03 1.59385486e-03 8.03337665e-04 2.16623739e-04 6.35340752e-04 2.43249728e-04 2.11032850e-04 4.41327400e-04
3236 4.41580918e-03 1.72267330e-03 8.64851521e-04 2.03143791e-04 6.55469194e-04 2.39455228e-04 2.14765794e-04 5.15450665e-04
3237 3.74959339e-03 1.27269479e-03 7.73608568e-04 1.96781373e-04 6.59785059e-04 2.13298175e-04 2.02553842e-04 4.30871558e-04
3238 4.09624493e-03 1.50439597e-03 8.28347111e-04 1.96819616e-04 6.52658287e-04 2.12933432e-04 2.12225495e-04 4.88864956e-04
3239 4.23440710e-03 1.62443018e-03 7.92645907e-04 2.06150988e-04 6.93514536e-04 2.16844302e-04 2.09571037e-04 4.91249899e-04
3240 4.15194174e-03 1.51352771e-03 8.01627233e-04 2.08888654e-04 6.47749926e-04 2.29547644e-04 2.08680416e-04 5.41919726e-04
3241 4.02552448e-03 1.45331270e-03 7.23616860e-04 2.10851591e-04 6.80852099e-04 2.04545431e-04 2.07982288e-04 5.44363225e-04
3242 4.07436024e-03 1.49306143e-03 8.11672653e-04 1.95431465e-04 6.41575025e-04 2.32330756e-04 2.12229352e-04 4.88059421e-04
3243 3.78808891e-03 1.34596194e-03 7.55865476e-04 2.02555908e-04 6.33535208e-04 2.04394441e-04 2.00708702e-04 4.45067533e-04
3244 4.32477240e-03 1.57870632e-03 9.28343099e-04 2.11269537e-04 7.08794047e-04 2.09820108e-04 2.04144671e-04 4.83694661e-04
3245 4.15390590e-03 1.57659349e-03 8.37725180e-04 1.88815276e-04 6.26943132e-04 2.30067453e-04 2.10046448e-04 4.83714772e-04
3246 4.10674419e-03 1.51784800e-03 8.03714793e-04 1.89125494e-04 7.08656444e-04 2.13718013e-04 1.90923267e-04 4.82758129e-04
3247 4.36248817e-03 1.60047947e-03 9.77252726e-04 2.08602767e-04 6.61846192e-04 2.26570759e-04 1.95491535e-04 4.92244668e-04
3248 3.77399265e-03 1.33767852e-03 6.98720512e-04 1.89274622e-04 6.46056666e-04 2.06839919e-04 2.02046926e-04 4.93375584e-04
3249 3.77332652e-03 1.17683061e-03 8.00279435e-04 1.87963946e-04 6.44157873e-04 2.23143375e-04 2.18641173e-04 5.22310031e-04
3250 3.81757971e-03 1.31732109e-03 7.35135458e-04 1.92077321e-04 6.63855521e-04 2.13303880e-04 2.20247253e-04 4.75638895e-04
3251 4.64807218e-03 2.05641263e-03 8.72524048e-04 1.86162506e-04 6.62216218e-04 2.27342272e-04 2.11591658e-04 4.31822613e-04
3252 4.06728545e-03 1.41607225e-03 8.61732638e-04 2.01060364e-04 6.72663213e-04 2.30945341e-04 1.97195201e-04 4.87616257e-04
3253 4.13347641e-03 1.45421037e-03 9.35572607e-04 2.07118675e-04 6.46339613e-04 1.95431348e-04 2.10389917e-04 4.84413758e-04
3254 4.17453377e-03 1.55919825e-03 8.20488902e-04 2.14893938e-04 7.02154648e-04 2.00360897e-04 2.08311802e-04 4.69125691e-04
3255 4.61934041e-03 2.07641954e-03 7.67453574e-04 2.27442753e-04 6.63832994e-04 1.97769594e-04 2.06023673e-04 4.80398390e-04
3256 3.85971996e-03 1.40003907e-03 6.86320476e-04 1.93109096e-04 6.59290818e-04 2.33185216e-04 1.94024062e-04 4.93751199e-04
3257 4.22332995e-03 1.45212852e-03 9.47319262e-04 2.09789228e-04 7.04082020e-04 2.29730300e-04 2.03585150e-04 4.76695190e-04
3258 3.80201568e-03 1.42474193e-03 6.24123961e-04 1.97186644e-04 6.34295109e-04 2.23858005e-04 1.87827711e-04 5.09982288e-04
3259 4.38697683e-03 1.56949018e-03 1.01327675e-03 1.95792658e-04 6.72477647e-04 2.19915659e-04 2.00343187e-04 5.15680586e-04
3260 4.07516444e-03 1.55635225e-03 7.99704809e-04 2.06883575e-04 5.99885825e-04 1.94570253e-04 2.16365326e-04 5.01402305e-04
3261 4.10671812e-03 1.43966964e-03 9.09167924e-04 1.86944191e-04 6.29047398e-04 2.13613093e-04 2.03802672e-04 5.24473609e-04
3262 4.11643460e-03 1.60836615e-03 7.23545090e-04 2.20621936e-04 6.51951821e-04 2.10993923e-04 2.05548466e-04 4.95407032e-04
3263 4.01203521e-03 1.38455420e-03 8.19206354e-04 2.06292665e-04 6.71997434e-04 2.18425615e-04 2.02831696e-04 5.08726807e-04
3264 3.89403827e-03 1.39553961e-03 7.34069734e-04 2.03246018e-04 6.71878399e-04 2.06816054e-04 2.01860632e-04 4.80627816e-04
3265 4.19615721e-03 1.56323018e-03 9.31585615e-04 2.03976815e-04 6.17893413e-04 2.15878026e-04 2.09642763e-04 4.53950372e-04
3266 3.90834035e-03 1.24015787e-03 9.26407753e-04 1.99105576e-04 6.48725079e-04 2.07572593e-04 1.98764159e-04 4.87607380e-04
3267 3.72616225e-03 1.30204076e-03 7.02746795e-04 1.94024731e-04 6.21055311e-04 2.45595642e-04 1.82116579e-04 4.78582515e-04
3268 4.13978240e-03 1.45928562e-03 9.90260160e-04 1.79976618e-04 6.33902557e-04 2.06766257e-04 1.97816684e-04 4.71774576e-04
3269 3.99012631e-03 1.54277473e-03 6.88712986e-04 1.98841095e-04 6.95994589e-04 2.22173825e-04 2.01985255e-04 4.39643947e-04
3270 4.04857425e-03 1.41956715e-03 8.95869161e-04 1.81996205e-04 6.65235508e-04 2.22312170e-04 2.00112147e-04 4.63481614e-04
3271 3.70835373e-03 1.25914230e-03 7.49627419e-04 1.85804049e-04 6.14866731e-04 2.16151428e-04 2.08323196e-04 4.74439119e-04
3272 4.02664160e-03 1.41947344e-03 8.15807958e-04 2.00151335e-04 6.81774574e-04 2.19111258e-04 2.21931754e-04 4.68391256e-04
3273 4.16136114e-03 1.44539855e-03 9.19283659e-04 1.83497788e-04 6.93165581e-04 1.97043802e-04 2.17387715e-04 5.05583652e-04
3274 3.89206293e-03 1.27210375e-03 8.80249310e-04 1.94573848e-04 6.51281560e-04 2.04445590e-04 2.19542329e-04 4.69866762e-04
3275 4.08795942e-03 1.52778055e-03 7.53266388e-04 2.08007550e-04 6.74718467e-04 2.25124459e-04 2.24341231e-04 4.74720669e-04
3276 4.25591925e-03 1.73737539e-03 7.66079407e-04 1.77583861e-04 6.36916666e-04 2.15412903e-04 2.12713829e-04 5.09837409e-04
3277 3.85327800e-03 1.40270742e-03 7.46958656e-04 1.96158304e-04 6.25993765e-04 2.13216481e-04 2.06308658e-04 4.61934367e-04
3278 4.09485307e-03 1.51041616e-03 8.55737249e-04 1.91129831e-04 6.33570133e-04 2.07545556e-04 2.01905510e-04 4.94548469e-04
3279 4.00403468e-03 1.41254242e-03 8.57616949e-04 1.72864195e-04 6.65656349e-04 2.04364522e-04 2.02598225e-04 4.88391903e-04
3280 3.81667772e-03 1.19396427e-03 9.09686263e-04 1.86816818e-04 6.58258388e-04 2.25669632e-04 1.93476182e-04 4.48806240e-04
3281 3.95689625e-03 1.42077566e-03 8.25233641e-04 2.06702796e-04 6.63458428e-04 1.93792264e-04 1.78669972e-04 4.68263403e-04
3282 3.85251781e-03 1.36036135e-03 7.67043966e-04 1.72210188e-04 6.52388146e-04 2.23943483e-04 1.87194499e-04 4.89376136e-04
3283 4.18883190e-03 1.75996940e-03 6.95168390e-04 1.88407430e-04 6.50083297e-04 2.29324680e-04 2.00780996e-04 4.65097633e-04
3284 3.83687927e-03 1.26566656e-03 8.35464278e-04 1.91115207e-04 6.63052080e-04 2.13566484e-04 1.86266392e-04 4.81748255e-04
3285 3.66913993e-03 1.25666452e-03 6.70309470e-04 1.85641184e-04 6.63817860e-04 2.15840410e-04 2.00574912e-04 4.76291549e-04
3286 3.94934136e-03 1.37416401e-03 8.36502586e-04 2.02433832e-04 6.12732430e-04 2.28039571e-04 2.07434845e-04 4.88034042e-04
3287 4.15900163e-03 1.86830130e-03 5.97741280e-04 1.87911661e-04 6.16445090e-04 2.26318341e-04 1.98992857e-04 4.63290955e-04
3288 3.94243933e-03 1.33678783e-03 7.72762171e-04 2.07513120e-04 6.67279062e-04 2.23780022e-04 2.03526331e-04 5.30790596e-04
3289 4.07183077e-03 1.56808062e-03 7.14166090e-04 1.79307579e-04 6.98726450e-04 2.07157325e-04 2.16805245e-04 4.87587531e-04
3290 3.96455824e-03 1.33942300e-03 9.00052604e-04 1.93158659e-04 5.73591620e-04 2.30390884e-04 2.07526522e-04 5.20415022e-04
3291 4.01708204e-03 1.50672160e-03 7.34090980e-04 2.00812443e-04 6.59840531e-04 2.17779161e-04 1.88005259e-04 5.09832113e-04
3292 3.81558901e-03 1.40023860e-03 6.93258247e-04 2.01052462e-04 6.19160070e-04 2.22308227e-04 2.07813326e-04 4.71758220e-04
3293 4.03251173e-03 1.49421394e-03 8.32641497e-04 1.76811067e-04 6.08119066e-04 2.30076854e-04 2.07951802e-04 4.82697214e-04
3294 3.99266649e-03 1.35997823e-03 8.82859051e-04 1.88389226e-04 6.49135734e-04 2.21500362e-04 1.94931796e-04 4.95871820e-04
3295 4.04257840e-03 1.44400739e-03 8.98853119e-04 1.95036206e-04 6.56486780e-04 2.05278615e-04 1.90428138e-04 4.52488137e-04
3296 3.76162492e-03 1.14459835e-03 8.96434241e-04 1.86214602e-04 6.60204270e-04 2.19097288e-04 2.04474461e-04 4.50601656e-04
3297 4.01311880e-03 1.40106352e-03 8.86876194e-04 1.94360327e-04 6.31243864e-04 2.39332207e-04 1.97458896e-04 4.62783792e-04
3298 3.81719577e-03 1.40880852e-03 6.25959132e-04 1.92489810e-04 6.83602353e-04 2.24144285e-04 2.09839054e-04 4.72352782e-04
3299 4.85458318e-03 2.15820945e-03 9.34678246e-04 1.82954158e-04 6.79663208e-04 2.13744410e-04 2.12802595e-04 4.72530810e-04
3300 4.26265085e-03 1.54350116e-03 1.00559904e-03 1.75441106e-04 6.31928677e-04 2.21940791e-04 2.14231593e-04 4.70008672e-04
3301 3.95398494e-03 1.42195739e-03 8.20865796e-04 1.90548730e-04 6.15249155e-04 2.25276672e-04 2.17683250e-04 4.62403928e-04
3302 4.00734227e-03 1.55697321e-03 7.86645105e-04 1.83103504e-04 5.86176233e-04 2.00207753e-04 2.24060845e-04 4.70175175e-04
3303 3.81054636e-03 1.25048321e-03 8.67430004e-04 1.77849768e-04 5.76732564e-04 2.15319669e-04 2.06088080e-04 5.16643166e-04
3304 4.16477909e-03 1.68432575e-03 7.64688652e-04 2.00767376e-04 5.82274050e-04 2.17496083e-04 2.13787498e-04 5.01439499e-04
3305 4.17765509e-03 1.64309749e-03 7.96921959e-04 1.78874237e-04 6.50253671e-04 2.06375218e-04 1.89819606e-04 5.12312690e-04
3306 3.95886786e-03 1.45563157e-03 7.76734028e-04 1.70217900e-04 6.77537464e-04 2.11868406e-04 1.86104837e-04 4.80773655e-04
3307 3.89084383e-03 1.37630757e-03 8.15987645e-04 1.84712306e-04 6.39528211e-04 2.18338711e-04 1.97202011e-04 4.58767492e-04
3308 4.36071819e-03 1.87537307e-03 7.61680072e-04 1.86517849e-04 6.60113466e-04 2.35112238e-04 1.68271348e-04 4.73650172e-04
3309 3.73183098e-03 1.31665170e-03 6.90170447e-04 1.78302944e-04 6.67428249e-04 2.29165147e-04 1.80474439e-04 4.69637831e-04
3310 3.75649426e-03 1.28887664e-03 7.46064354e-04 1.84274846e-04 6.35644654e-04 2.31377024e-04 1.84939156e-04 4.85317491e-04
3311 4.18487936e-03 1.53999100e-03 8.14597646e-04 1.90638311e-04 6.72958151e-04 2.47334334e-04 2.02889816e-04 5.16470056e-04
3312 4.21763025e-03 1.79409562e-03 6.96008734e-04 1.97085887e-04 6.42574742e-04 2.26582633e-04 1.90697276e-04 4.70585335e-04
3313 3.66420718e-03 1.15817937e-03 7.83635012e-04 1.76634014e-04 6.21205079e-04 2.29996804e-04 1.88943159e-04 5.05613629e-04
3314 3.70745827e-03 1.43629080e-03 5.12623810e-04 1.88508158e-04 6.56635850e-04 2.36237029e-04 2.01394258e-04 4.75768407e-04
3315 3.85623309e-03 1.39669806e-03 7.33294291e-04 1.93586413e-04 6.05708861e-04 2.22908027e-04 2.04144162e-04 4.99893213e-04
3316 3.68826045e-03 1.18705782e-03 7.98696652e-04 1.83215889e-04 5.86766924e-04 2.25905314e-04 2.13628708e-04 4.92989260e-04
3317 3.79092572e-03 1.25897513e-03 8.15136940e-04 1.79420735e-04 6.37642515e-04 2.08085490e-04 2.29551486e-04 4.62113356e-04
3318 3.61507875e-03 1.16613891e-03 7.51937332e-04 1.78577218e-04 6.11169380e-04 2.19345660e-04 2.18215107e-04 4.69695282e-04
3319 3.65890772e-03 1.37340289e-03 6.05327135e-04 1.76996269e-04 6.49092544e-04 2.20738511e-04 2.04159864e-04 4.29190404e-04
3320 4.40960983e-03 1.71134109e-03 9.40119091e-04 1.84948571e-04 6.85572566e-04 2.12907442e-04 1.94715074e-04 4.80005954e-04
3321 4.12655761e-03 1.68109452e-03 7.65974692e-04 1.76872709e-04 6.18901569e-04 2.08080295e-04 2.05230652e-04 4.70403436e-04
3322 3.92830838e-03 1.42646034e-03 8.77211045e-04 1.79590934e-04 6.18059305e-04 2.05203396e-04 2.06172510e-04 4.15611110e-04
3323 3.78072797e-03 1.36879378e-03 7.22772500e-04 1.77722846e-04 6.23544503e-04 2.19069436e-04 1.99780974e-04 4.69043880e-04
3324 3.90769495e-03 1.43272977e-03 7.71405641e-04 1.79276874e-04 6.65404659e-04 2.22494811e-04 1.93779983e-04 4.42602992e-04
3325 3.83488671e-03 1.39457709e-03 8.02330964e-04 1.85766941e-04 5.81405533e-04 2.16204760e-04 2.03267671e-04 4.51333734e-04
3326 3.91151337e-03 1.55144569e-03 7.48479331e-04 1.82967822e-04 5.84005786e-04 2.05622491e-04 2.00657407e-04 4.38334857e-04
3327 3.82384076e-03 1.35205686e-03 7.87529047e-04 1.70980609e-04 6.16708770e-04 2.11794599e-04 1.89958650e-04 4.94812208e-04
3328 4.08780901e-03 1.57753658e-03 7.99893343e-04 2.02179202e-04 6.34775672e-04 2.01949690e-04 2.04097960e-04 4.67376551e-04
3329 4.55880677e-03 1.87369972e-03 1.00983796e-03 2.01887451e-04 6.21307408e-04 2.09976512e-04 1.85134311e-04 4.56963229e-04
3330 4.11285693e-03 1.65791134e-03 7.05990940e-04 1.97291680e-04 6.31031930e-04 2.40526424e-04 2.08238678e-04 4.71865787e-04
3331 4.63113608e-03 2.11623614e-03 8.23865528e-04 1.67370425e-04 6.12535281e-04 2.24782794e-04 1.89740487e-04 4.96605295e-04
3332 4.29090997e-03 1.64936192e-03 9.17852216e-04 1.69288978e-04 6.57112745e-04 2.21415190e-04 1.84655612e-04 4.91222949e-04
3333 3.65487230e-03 1.34943868e-03 6.35987439e-04 1.74849425e-04 5.96835278e-04 2.26672084e-04 1.88989565e-04 4.82099917e-04
3334 4.26237099e-03 1.73069932e-03 8.97888967e-04 1.82456075e-04 6.22267486e-04 2.10510203e-04 1.71811815e-04 4.46737075e-04
3335 3.74102383e-03 1.29440671e-03 7.34535628e-04 1.80267132e-04 6.51346461e-04 2.17982422e-04 1.77427777e-04 4.85057710e-04
3336 3.76603706e-03 1.28417299e-03 8.00173962e-04 1.72589018e-04 5.99786406e-04 2.21585477e-04 1.77004709e-04 5.10724785e-04
3337 3.99453752e-03 1.45642110e-03 8.47497373e-04 1.91433763e-04 5.96273341e-04 2.18781657e-04 1.74477143e-04 5.09653124e-04
3338 3.97934113e-03 1.56335579e-03 7.00804696e-04 2.00878087e-04 5.82928944e-04 2.12168627e-04 1.85164899e-04 5.34040388e-04
3339 3.75399762e-03 1.29538204e-03 7.09336658e-04 1.60852986e-04 7.08414067e-04 2.18603745e-04 1.76299931e-04 4.85108438e-04
3340 3.71674681e-03 1.42749317e-03 6.85518375e-04 1.62440308e-04 5.91297401e-04 2.18574642e-04 1.91565632e-04 4.39857133e-04
3341 3.89203848e-03 1.60474947e-03 7.25235150e-04 1.69723426e-04 5.82266715e-04 2.09051548e-04 1.71495325e-04 4.29516513e-04
3342 3.65812983e-03 1.32550055e-03 6.70048292e-04 1.76855538e-04 6.13751647e-04 2.13078893e-04 1.92510735e-04 4.66384197e-04
3343 3.88158159e-03 1.43567903e-03 7.92111212e-04 1.69341452e-04 6.03105349e-04 2.17395966e-04 1.88976963e-04 4.74971457e-04
3344 3.84586421e-03 1.39610178e-03 7.98869762e-04 1.68432744e-04 5.97728766e-04 2.17767883e-04 2.06339988e-04 4.60623094e-04
3345 3.51300975e-03 1.03256409e-03 7.46450154e-04 1.84622870e-04 6.54645090e-04 2.12372135e-04 1.93823347e-04 4.88532183e-04
3346 3.67764058e-03 1.26382161e-03 7.55998190e-04 1.61091157e-04 6.13841170e-04 2.24096395e-04 2.06686120e-04 4.52105829e-04
3347 3.65903042e-03 1.27157313e-03 7.14027788e-04 1.72511820e-04 6.07794093e-04 2.20057555e-04 2.10283484e-04 4.62782453e-04
3348 3.76245822e-03 1.34034979e-03 7.48640450e-04 1.74135901e-04 6.00942760e-04 2.07914272e-04 2.23019117e-04 4.67455888e-04
3349 3.83718521e-03 1.45093014e-03 7.91898288e-04 1.86324571e-04 5.65983937e-04 2.05115211e-04 2.16444387e-04 4.20488359e-04
3350 3.61237861e-03 1.32634235e-03 6.35141972e-04 1.69955703e-04 6.14978082e-04 2.07261895e-04 2.02146010e-04 4.56552574e-04
3351 3.98459705e-03 1.52762549e-03 7.55562447e-04 1.79530602e-04 6.20671897e-04 2.20253656e-04 1.95830886e-04 4.85121884e-04
3352 4.15488146e-03 1.66006340e-03 8.66040762e-04 1.63829609e-04 5.80954307e-04 2.09919541e-04 1.89796599e-04 4.84276796e-04
3353 3.78672616e-03 1.44720427e-03 7.38371862e-04 1.74216242e-04 5.74769394e-04 2.11125560e-04 1.96445268e-04 4.44593694e-04
3354 3.99405230e-03 1.64893339e-03 7.12669338e-04 1.61758944e-04 6.20577717e-04 2.16471526e-04 1.89557584e-04 4.44083969e-04
3355 3.64826131e-03 1.24181155e-03 8.05425458e-04 1.71984153e-04 5.85351663e-04 2.05495511e-04 1.89328595e-04 4.48864652e-04
3356 3.82735953e-03 1.33671414e-03 8.23274080e-04 1.83893731e-04 6.10673975e-04 2.17114066e-04 1.84346776e-04 4.71342588e-04
3357 3.48106422e-03 1.15570240e-03 6.99991244e-04 1.69954103e-04 5.86253067e-04 2.18857982e-04 1.88176447e-04 4.62128810e-04
3358 3.84330843e-03 1.44829100e-03 7.49937841e-04 1.76212692e-04 5.95795631e-04 2.15153850e-04 1.88711798e-04 4.69205464e-04
3359 3.51689663e-03 1.20283279e-03 6.57248485e-04 1.74088302e-04 6.16123492e-04 2.11909632e-04 1.78595874e-04 4.76098154e-04
3360 3.90164065e-03 1.49437599e-03 7.31923676e-04 1.69706385e-04 6.49970665e-04 2.14137661e-04 1.73614520e-04 4.67911799e-04
3361 3.76943499e-03 1.44883757e-03 7.57853733e-04 1.65416131e-04 5.64430258e-04 2.14660206e-04 1.90388149e-04 4.27848718e-04
3362 3.74944136e-03 1.29361462e-03 8.25925265e-04 1.66318277e-04 5.61904919e-04 2.21592039e-04 1.94464956e-04 4.85621189e-04
3363 4.00657533e-03 1.51101302e-03 8.14731582e-04 1.82376723e-04 6.23480591e-04 2.21815382e-04 1.80352465e-04 4.72805288e-04
3364 3.41087300e-03 1.08921865e-03 6.51432958e-04 1.73169014e-04 6.34915021e-04 2.18273446e-04 1.69689694e-04 4.74174245e-04
3365 3.75866867e-03 1.31364865e-03 8.56662693e-04 1.50574066e-04 5.65296621e-04 2.27473414e-04 1.88086487e-04 4.56926675e-04
3366 3.51647707e-03 1.22829701e-03 6.32760231e-04 1.68204409e-04 6.29944494e-04 2.00298586e-04 1.86141202e-04 4.70831175e-04
3367 3.83300241e-03 1.32835016e-03 8.42813926e-04 1.57813047e-04 6.41051214e-04 2.24492498e-04 1.85078447e-04 4.53403016e-04
3368 3.71606927e-03 1.29940559e-03 7.44940073e-04 1.75923298e-04 5.84344030e-04 2.06214943e-04 1.98782509e-04 5.06458804e-04
3369 3.54870479e-03 1.23401184e-03 6.60249672e-04 1.64490251e-04 6.02873450e-04 2.01633942e-04 2.02007956e-04 4.83437674e-04
3370 3.78070911e-03 1.39053375e-03 7.50124746e-04 1.67853679e-04 6.16275880e-04 2.27850265e-04 1.80796778e-04 4.47274098e-04
3371 4.20033187e-03 1.93508086e-03 6.46078377e-04 1.66513099e-04 5.93691482e-04 2.18431742e-04 1.89850864e-04 4.50685504e-04
3372 3.56592634e-03 1.20232557e-03 7.75109569e-04 1.75055189e-04 5.40225708e-04 2.00952156e-04 1.97497531e-04 4.74760775e-04
3373 3.82243795e-03 1.53246720e-03 6.90975809e-04 1.53624453e-04 6.13758573e-04 2.00052338e-04 1.89499144e-04 4.42060380e-04
3374 3.54351429e-03 1.21202949e-03 7.44532270e-04 1.62452765e-04 5.69450669e-04 2.11031860e-04 1.86106277e-04 4.57911025e-04
3375 3.78497038e-03 1.46908383e-03 7.07754458e-04 1.57654358e-04 6.23800210e-04 1.90327861e-04 1.86676785e-04 4.49673011e-04
3376 3.50391353e-03 1.25305576e-03 6.41300227e-04 1.72404121e-04 5.46511554e-04 2.11795632e-04 1.92524109e-04 4.86322213e-04
3377 3.70665756e-03 1.20421872e-03 8.56424042e-04 1.79496274e-04 6.17176003e-04 2.13190477e-04 1.88153397e-04 4.47998493e-04
3378 4.02537920e-03 1.71671109e-03 6.61401660e-04 1.70095504e-04 6.19043072e-04 2.15340944e-04 1.90887906e-04 4.51899075e-04
3379 3.89988231e-03 1.43276679e-03 8.29745317e-04 1.66289246e-04 6.07227674e-04 2.07664823e-04 1.86567326e-04 4.69620776e-04
